Numéro de station OMM,Date et heure d'observation,Direction du vent (degrés),Vitesse du vent moyen 10mn,Humidité relative (%),Visibilité horizontale (m),Nebulosité totale,Hauteur base nuages (m),Pression au niveau station,Rafale 10 dernières minutes,Précipitations 24h (mm),Nom de la station,Température (°C),T° min 24h (°C),T° max 24h (°C),Latitude,Longitude,Altitude (m),Libellé géographique,Nom département,Code département,Nom région,Code région,Mois de l'année,distance_km_poitiers
07335,2025-01-07T21:00:00+00:00,170.0,4.6,96.0,4200.0,10,150.0,99140.0,7.7,4.2,POITIERS-BIARD,7.7000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-11T03:00:00+00:00,30.0,4.2,96.0,35330.0,0,150.0,100680.0,6.7,8.7,POITIERS-BIARD,3.8000000000000114,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-01T21:00:00+00:00,200.0,7.0,89.0,36100.0,0,5760.0,100780.0,11.2,0.0,POITIERS-BIARD,6.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-05T09:00:00+00:00,190.0,6.9,88.0,43180.0,0,1250.0,98990.0,10.2,7.5,POITIERS-BIARD,10.700000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-08T00:00:00+00:00,0.0,0.0,98.0,4380.0,63,150.0,99020.0,0.7,4.6,POITIERS-BIARD,8.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-10T18:00:00+00:00,30.0,1.3,99.0,700.0,45,30.0,100350.0,2.0,9.1,POITIERS-BIARD,5.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-11T00:00:00+00:00,50.0,3.0,97.0,41780.0,0,250.0,100550.0,4.3,9.1,POITIERS-BIARD,3.8000000000000114,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-05T21:00:00+00:00,180.0,11.1,80.0,60000.0,0,1750.0,98180.0,16.1,1.2,POITIERS-BIARD,11.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-10T12:00:00+00:00,80.0,2.6,97.0,14210.0,60,150.0,100070.0,5.2,8.9,POITIERS-BIARD,4.5,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2024-12-31T15:00:00+00:00,210.0,2.8,90.0,43770.0,0,250.0,101640.0,4.5,0.0,POITIERS-BIARD,6.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,12,2.500087253165825
07335,2025-01-10T09:00:00+00:00,100.0,3.2,97.0,11380.0,51,150.0,100040.0,6.0,8.5,POITIERS-BIARD,4.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-04T18:00:00+00:00,230.0,9.6,96.0,6980.0,61,250.0,99630.0,14.2,5.0,POITIERS-BIARD,11.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-06T00:00:00+00:00,190.0,11.0,74.0,60000.0,0,2820.0,98000.0,16.3,1.2,POITIERS-BIARD,12.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-06T18:00:00+00:00,220.0,5.9,84.0,60000.0,0,,98990.0,8.0,2.0,POITIERS-BIARD,6.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-01T03:00:00+00:00,170.0,2.9,99.0,950.0,45,30.0,101430.0,4.5,0.0,POITIERS-BIARD,0.9000000000000341,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-01T09:00:00+00:00,180.0,4.1,99.0,1640.0,10,30.0,101290.0,8.7,0.0,POITIERS-BIARD,0.8000000000000114,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-04T09:00:00+00:00,90.0,1.9,96.0,2840.0,10,80.0,100170.0,3.4,0.0,POITIERS-BIARD,1.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-09T18:00:00+00:00,290.0,1.0,83.0,60000.0,0,3900.0,100500.0,1.5,24.8,POITIERS-BIARD,5.900000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-08T06:00:00+00:00,240.0,9.5,92.0,10610.0,60,450.0,99060.0,14.4,8.6,POITIERS-BIARD,13.300000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-10T06:00:00+00:00,90.0,3.9,97.0,4600.0,61,150.0,100170.0,7.5,4.0,POITIERS-BIARD,4.2000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-07T06:00:00+00:00,210.0,5.3,96.0,60000.0,0,1250.0,99470.0,6.4,2.2,POITIERS-BIARD,4.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-07T15:00:00+00:00,190.0,4.8,94.0,11710.0,61,450.0,99330.0,7.1,1.4,POITIERS-BIARD,8.600000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-11T06:00:00+00:00,20.0,3.3,95.0,40070.0,0,250.0,100760.0,4.7,5.7,POITIERS-BIARD,3.3000000000000114,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-12T15:00:00+00:00,40.0,6.0,68.0,57410.0,0,800.0,102370.0,11.0,0.0,POITIERS-BIARD,4.2000000000000455,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-06T12:00:00+00:00,260.0,7.4,73.0,29590.0,0,800.0,98540.0,12.2,2.0,POITIERS-BIARD,10.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-23T15:00:00+00:00,220.0,5.0,81.0,60000.0,0,800.0,100100.0,7.7,10.5,POITIERS-BIARD,9.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-20T03:00:00+00:00,60.0,2.9,98.0,4650.0,10,80.0,100310.0,5.0,0.0,POITIERS-BIARD,-1.3999999999999773,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-29T18:00:00+00:00,180.0,6.0,86.0,60000.0,0,1750.0,98930.0,10.7,3.6,POITIERS-BIARD,8.200000000000045,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-31T03:00:00+00:00,300.0,1.4,95.0,13680.0,0,,101480.0,2.3,0.0,POITIERS-BIARD,0.6000000000000227,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-31T18:00:00+00:00,180.0,3.9,89.0,18520.0,62,800.0,101160.0,6.2,0.8,POITIERS-BIARD,6.100000000000023,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-24T15:00:00+00:00,200.0,7.2,71.0,59400.0,0,2250.0,99410.0,10.8,0.0,POITIERS-BIARD,12.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-25T00:00:00+00:00,210.0,8.6,69.0,60000.0,0,1750.0,99210.0,15.8,0.0,POITIERS-BIARD,11.800000000000011,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-27T03:00:00+00:00,210.0,8.0,93.0,60000.0,0,450.0,98060.0,11.5,3.8,POITIERS-BIARD,11.400000000000034,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-15T18:00:00+00:00,10.0,2.9,97.0,940.0,45,30.0,101830.0,3.8,0.0,POITIERS-BIARD,3.3000000000000114,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-24T09:00:00+00:00,190.0,6.8,79.0,48400.0,0,2250.0,99690.0,10.3,0.0,POITIERS-BIARD,8.0,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
07335,2025-01-18T12:00:00+00:00,40.0,2.3,98.0,11080.0,0,250.0,101240.0,3.9,0.0,POITIERS-BIARD,-0.2999999999999545,,,46.593833,0.314333,123,Poitiers,Vienne,86,Nouvelle-Aquitaine,75,1,2.500087253165825
